,sentence,classification
1255,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2473389857 2092489639 2608733601 2976816164 4146891566 3217380708 2809361097 2132511834 831463242 2968968094 1428527756 864942730 10565946 2968968094 2119439498 2968968094 2803848648 2092489639 1634606847 2245384272 2257970297 2245384272 1510461303 2245384272 1583799011 2245273601 2903607685 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 882399112 3337745083 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 882399112 3337745083 2968968094 2803848648 2968968094 2119439498,1
1256,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3796841743 3217380708 2238101436 2976816164 3768351630 2092489639 190406487 2968968094 2513428378 3217380708 2510215966 864942730 10565946 2092489639 3346582092 2245384272 2257970297 2245384272 4023654873 864662311 1535166686 2968968094 2803848648 2968968094 1257718710 3189457552 3195927545 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1857396528 882399112 3337745083,1
1257,2246728737 3657471097 2092489639 2975116251 3217380708 3925172229 864942730 10565946 2976033787 4213529799 864662311 266675433 2041434490 616028266 3217380708 658782932 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1857396528 882399112 3337745083 3217380708 3982076256 3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3796841743,1
1258,2246728737 1858577693 2976033787 1236795370 2968968094 517457164 2976033787 1397494279 2976033787 1397494279 2968968094 517457164 2976033787 2300965267 882399112 4041152544 3217380708 1353626381 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2976816164 3526465279 2246728737 1861965050 2976816164 842517228 882399112 4039837947 2976033787 1226975992 864662311 266675433 2968968094 516041383 2976816164 773457308 2246728737 1861965050 2976816164 2433422477 864662311 265892994 2246699815 268019412 864942730 1510328189 1026928756 229168272 2245384272 3906069305 882399112 484537559,1
1259,2976816164 22113891 2976816164 773457308 2976033787 1397494279 2976033787 1397494279 2976816164 842517228 2976816164 3526465279 3217380708 1353626381 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2976033787 2300965267 2968968094 517457164 882399112 4041152544 2246728737 1861965050 882399112 4039837947 2976033787 1226975992 2968968094 516041383 864662311 266675433 2968968094 517457164 2976033787 1236795370 2246728737 1858577693 2246728737 1861965050 864674487 1963848833 2246699815 4194366826 2245384272 2064788354 2246728737 3542456614 864942730 1510328189 2246699815 268019412 1026928756 229168272 2245384272 3906069305 882399112 484537559 864942730 1510328189,1
1260,3218693969 994485099 3217380708 3933537673 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 3346582092 3217380708 3796841743 3217380708 347328515 3351556771 1792562719 3218693969 203749390 3218693969 951226070 3351556771 1791250428 2245384272 2257970297 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2803848648 2092489639 1634606847 2245384272 2257970297 2245384272 4023654873 864662311 1535166686 2968968094 2803848648 2968968094 2803848648,1
1261,3218693969 3777168895 3217380708 3151378920 2246699815 2827868305 864674487 2222715027 2245384272 3994088662 2246728737 3542456614 864942730 1510328189 2092489639 3534901675 3218693969 540046244 2041434490 3118255683 2245273601 4206179036 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 882399112 3337745083,1
1262,3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 994485099 3217380708 3983062349 3217380708 3820826669 2092489639 3044392905 3217380708 30707086 3217380708 1842114921 2968968094 2513428378 2092489639 1634606847 2245384272 2257970297 2245384272 1510461303 2245384272 1583799011 2245273601 2782530898 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 882399112 3337745083 864662311 1542633699 2968968094 2803848648 2968968094 1276993226 3217380708 2473389857 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 882399112 3337745083,1
1263,2245273601 1614708252 864662311 1542633699 2246703798 185343576 2246703798 980020035 3217380708 3139639237 3217380708 3980805843 3217380708 3983062349 3217380708 3820826669 2092489639 3534637918 2245273601 806369437 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 2245384272 1582607016 2245273601 1674219510 864662311 1542633699 2245384272 1506993418 2246699815 4278941385 864942730 1510328189 864662311 1533864325,1
1264,3218693969 951226070 3217380708 3933537673 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070 3217380708 2994748777 3218693969 951226070 2246699815 1926549088 847336149 2451306927 864674487 921629099 2245384272 4008337421 2245384272 787341104 847957139 2592785365 2245384272 1167322652 2245384272 1510461303 2245384272 1510461303 2245384272 4008337421 864674487 2222621677 2246728737 3975275337 864942730 1510328189 2246699815 2157360080 864662311 1533864325 2246703798 737505311 2246703798 737505311 2246699815 2157360080 864942730 1510328189 864662311 1533864325,1
1265,3218693969 994485099 3217380708 3162837314 864674487 617798156 2976033787 1486598263 2968968094 2811394787 2092489639 435232729 2246699815 2574917850 847961216 828793177 2246728737 3824063894 864942730 1510328189 2968968094 2811394787 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3933537673 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469,1
1266,2245273601 4223976160 847961216 1362518133 2246699815 1054767590 3217380708 2994748777 3218693969 951226070 3218693969 951226070 3217380708 3918336191 847961216 1868602760 2245384272 3908647167 3217380708 2697110228 2041434490 1101907775 3217380708 3176806076 3217380708 2355446912 2041434490 1100037548 3218693969 3777168895 2132511834 2296565457 3217380708 352832185 2041434490 1101907775 3217380708 1121298566 864942730 10565946 847957139 1083852209 3218693969 951226070 3218693969 951226070 864942730 1510328189 2245384272 1583799011 2245384272 1167322652 2246699815 4278941385 864662311 1533864325 864942730 1510328189 2246699815 3855312692 864662311 1533864325 864942730 1510328189,1
1267,2976816164 649473186 3189457552 2634102466 2976816164 2446814304 3189457552 2651067438 2976033787 1676823234 2968968094 517457164 2976033787 1397494279 2976816164 773457308 2968968094 516041383 2976033787 1226975992 864662311 266675433 2976816164 842517228 882399112 4039837947 2976033787 1397494279 2968968094 1824088295 3217380708 2723495964 3217380708 2152465353 2976816164 601754018 2968968094 2119439498 2968968094 1276993226 3217380708 148058140 3218693969 994494548 864674487 2115476908 2245384272 4008337421 2245384272 2909042096 1016841875 198706261 2246728737 1861965050 2246703798 3945128999 864942730 1510337516 2246728737 1861965050 2246728737 1861965050 2246728737 1861965050 2246699815 2323767245 864942730 1510328189 2245384272 3995043796 864674487 2222715027 2246699815 2664995851 864942730 1510328189 2246728737 3545365497,1
1268,3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 994485099 3217380708 3982076256 3217380708 3796841743 2092489639 3346582092 3217380708 2510215966 2968968094 3625967751 2041434490 55489393 3217380708 658782932 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 864942730 10565946 2245384272 1251805712 984189120 1754567422 2246728737 3826141526 2246728737 3826141526 864942730 2235918822 1016841875 3452535345,1
1269,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1525234171 984189120 337403570 3217380708 1525234171 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 1374428816 2246699815 3315826729 847961216 3314194178 847957139 3419487909 864942730 1510328189 864942730 2235918822,1
1270,2976033787 4147552609 984189120 1513173700 864662311 2192318254 864662311 2192318254 864942730 2235918822 2976033787 2640800466 2246728737 1858577693 3189457552 2667063169,1
1271,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2154975788 2976816164 3935867650 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3974650111 2092489639 3346582092 2245384272 4157438804 864674487 921439924 984189120 3218370331 864662311 2192318254 864662311 2192318254 864942730 2235918822 3217380708 3119383463 2132511834 3727977332 864942730 10565946 864942730 10565946,1
1272,3218693969 994485099 3217380708 3933537673 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 1390916045 3217380708 3796841743 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2246699815 3554022385 2245384272 1167322652 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2803848648 2092489639 2021812431 2246728737 3657471097 2968968094 2803848648 2968968094 2803848648 864942730 1510328189,1
1273,3218693969 994485099 3217380708 3933537673 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 1390916045 3217380708 3796841743 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2246699815 3554022385 2245384272 1167322652 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2803848648 2092489639 1634606847 2245384272 2257970297 2245384272 4023654873 864662311 1535166686 2968968094 2803848648 2968968094 2803848648 864942730 1510328189,1
1274,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 3346582092 3217380708 3796841743 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2245384272 2257970297 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 2235251195 2976033787 1636327326 3217380708 1067305901 3189457552 1078211001 2968968094 1257718710 2968968094 2117068077 864942730 10565946 864662311 265892994 2968968094 2119439498 2968968094 2803848648,1
1275,3218693969 3777168895 2041434490 1100037548 3217380708 913310822 2041434490 1101907775 3217380708 1445852595 3217380708 4089138501 2245384272 3992410619 848128881 3137247173 2246699815 2076768607 2246699815 3816673346 1026928756 1824429351 1026928756 1812689920 2245384272 565690435 2976033787 1816178031 2968968094 2117068077 2968968094 2142032900 2968968094 1257718710 3189457552 3194612514 2245384272 1167322652 2245384272 4023654873 864662311 1535166686 2246728737 3545365497 2246703798 858984704 864942730 1510337516 847957139 1083852209 2246728737 422715066,1
1276,864942730 10565946 3217380708 328936174 3217380708 1842114921 3217380708 3133377014 2968968094 362715007 2132511834 1289643292 2968968094 416356657 2968968094 1276993226 3189457552 3088118672 2132511834 3867217312,1
1277,2976033787 1421345390 2976033787 1397494279 2976816164 778974661 2976033787 2975316496 2968968094 2117068077 2968968094 2117068077 2968968094 516041383 2976816164 2301358638 864662311 265892994 2968968094 2119439498 2968968094 2119439498 2246728737 1861965050 2246728737 1861965050 2968968094 2117068077 2968968094 2119439498 2976816164 778974661 2976033787 1397494279 2968968094 2117068077 2968968094 2117068077 2976033787 2086410360 2246699815 1667497117 864942730 1510328189 2246728737 3545365497 2246728737 1861965050,1
1278,3218693969 3777168895 2041434490 1100037548 3217380708 3811375594 3217380708 4086265842 3217380708 3981762496 3217380708 2720313463 2132511834 2296565457 3217380708 2720313463 3217380708 3981762496 3217380708 1135286194 3218693969 951226070 3218693969 98513984 3218693969 951226070 864674487 2459741777 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 3218693969 951226070 1016841875 3452535345 2245384272 2835079913 864674487 2222621677 2246728737 3975275337 2246699815 2827868305 864674487 2807496773 2245273601 1619222458 2246728737 3537119515 2246728737 3537119515 864942730 1510328189,1
1279,3218693969 994485099 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070 3217380708 1842898132 3217380708 2238101436 2976816164 4251876277 2976816164 3371487996 2976033787 2455275232 2092489639 1620258790 2245384272 1924383628 2976033787 1730555933 2968968094 2117068077 2968968094 2117068077 2968968094 2803848648 2968968094 2119439498 2968968094 1824088295 2246728737 1861965050 2246728737 1861965050 2245384272 3593041223 2246728737 3542456614,1
