,sentence,classification,set
1249,2968968094 2142032900 2968968094 2803848648 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3162837314 3218693969 994485099 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3565163784 2041434490 1101907775 3217380708 3182824521 3217380708 368713488 3189457552 4197146180 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,train
1250,3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3796841743 3217380708 3334525955 3218693969 951226070 2976033787 1599425600 2976033787 1599425600 3189457552 2667063169 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3796841743 2092489639 1390916045 2246699815 2558454195 864942730 1510328189 847957139 2591432844,1.0,train
1251,847957139 2591432844 2246699815 2558454195 864942730 1510328189 2092489639 1390916045 3217380708 3796841743 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1599425600 3189457552 2667063169 2976033787 1599425600 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3796841743,1.0,train
1252,2092489639 1634606847 2245384272 2089117413 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3462308225 2041434490 1100037548 3218693969 3776905034 3218693969 203749390 3351556771 1792562719 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648,1.0,train
1253,2968968094 2142032900 2968968094 2803848648 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3162837314 3218693969 994485099 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3462308225 2041434490 1100037548 3218693969 3776905034 3218693969 203749390 3351556771 1792562719,1.0,train
1254,3855292234 2246728737 3824063894 847961216 1732628033 2976033787 945676240 2968968094 2117068077 2968968094 2117068077 2976033787 3311784590 3217380708 970433791 3218693969 951226070 3218693969 951226070 3217380708 2424973678 1016841875 3452535345 3217380708 2424973678 1016841875 3452535345 3218693969 994485099 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955 4269929640,1.0,train
1255,2246728737 3824063894 847961216 1732628033 2976033787 945676240 2968968094 2117068077 2968968094 2117068077 2976033787 3311784590 3217380708 970433791 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955,1.0,train
1256,2246728737 3975275337 864674487 2076190208 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 3182824521 2041434490 1100037548 3218693969 3776905034 3218693969 951226070 3217380708 3491109101 2245273601 2025339464 864662311 1542633699 2976033787 667497574 2968968094 517457164 2976033787 2974534217 2968968094 2117068077 2968968094 2803848648 2092489639 190140222 2968968094 2811394787 2976033787 2035123431 2246703798 3528907692 2246997334 3696402029 3217380708 3983062349 3218693969 994485099,1.0,train
1257,2246728737 3975275337 864674487 2076190208 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 3182824521 2041434490 1100037548 3218693969 3776905034 3218693969 951226070 3217380708 3491109101 2245273601 2025339464 864662311 1542633699 2976033787 667497574 2968968094 517457164 2976033787 2974534217 2968968094 2117068077 2968968094 2803848648 2092489639 190140222 2968968094 2811394787 2976033787 2035123431 2246703798 3528907692 2246997334 3696402029 3217380708 3983062349 3218693969 994485099,0.0,train
1258,2246728737 3537123720 2245277810 135980867 2246728737 3537123720 2246728737 3537123720 864674487 2810421479 2246699815 2827868305 864942730 1510328189 3217380708 3811375594 3217380708 30707086 2968968094 2513428378 2092489639 1849554589 3217380708 1871221615 864942730 10565946 3217380708 4115064110 3217380708 3796841743 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3218693969 951226070 3218693969 203749390 3351556771 1792562719 2246728737 3657471097,1.0,train
1259,2246728737 3657471097 2092489639 1849554589 2968968094 2513428378 3217380708 30707086 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 3811375594 2246699815 2827868305 864942730 1510328189 864674487 2810421479 2245277810 135980867 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 3217380708 3796841743 3218693969 951226070 3218693969 203749390 3351556771 1792562719 3217380708 4115064110 3217380708 1871221615 864942730 10565946,1.0,train
1260,3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2994748777 2246699815 1054767590 847961216 717512901 2245384272 787069595 2245384272 1510461303 2245384272 4008337421 864674487 2115476908 3217380708 3162837314 3218693969 994485099 3217380708 4121755354 2245384272 2089117413 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 3218693969 951226070 3218693969 98513984 3218693969 951226070 864942730 1510328189 3218693969 951226070 3218693969 98513984,1.0,train
1261,2968968094 2142032900 2968968094 2803848648 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3162837314 3218693969 994485099 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 717512901 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,train
1262,882399112 485463469 2245277810 1312131881 882399112 485463469 882399112 485463469 3217380708 3909974435 3217380708 1191280979 1016841875 3452535345 2041434490 1101907775 3217380708 2284773903 2092489639 963029399 2968968094 2803848648 2968968094 416356657 2132511834 1289643292 2968968094 416356657 2968968094 2803848648 3218693969 951226070 3218693969 951226070,1.0,train
1263,2968968094 416356657 2132511834 1289643292 2968968094 416356657 2968968094 2803848648 2092489639 963029399 2968968094 2803848648 3217380708 2284773903 3218693969 951226070 3218693969 951226070 3217380708 3909974435 3217380708 1191280979 2041434490 1101907775 1016841875 3452535345 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469,1.0,train
1264,2246728737 3537123720 2245277810 144568923 2246728737 3537123720 2246728737 3537123720 847961216 1369337945 2245384272 781912670 2245273601 1674219510 864662311 1542633699 2245384272 4003049590 864674487 2115476908 3217380708 1135286194 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 1842898132 2968968094 1824088295 2976033787 1228528465 864662311 266675433 2976033787 1228528465 864662311 266675433 2968968094 1824088295 3217380708 1842114921,1.0,train
1265,3218693969 951226070 3217380708 2424973678 3217380708 3337420400 3217380708 1842114921 3217380708 1135286194 3218693969 951226070 864674487 2076190208 2246728737 3975275337 2968968094 1276993226 2968968094 2142032900 2968968094 2117068077 2976033787 2096953503 848128881 1145656637 2246728737 3818546315 2246728737 3818546315 1016841875 3452535345,1.0,train
1266,3218693969 98513984 3218693969 951226070 3217380708 2360741695 3217380708 2360741695 3218693969 994485099 3217380708 4121755354 2245384272 992462230 3217380708 4089138501 3218693969 2752034647 2132511834 2297887526 3217380708 2542264270 2041434490 1101907775 3217380708 1121298566 864942730 10565946 847961216 1868602760 2245384272 787069595 2245384272 4120224926 1026928756 205323193 2245384272 864365306 3217380708 1739267982 3189457552 4197146180 3217380708 1739267982 3218693969 951226070 3218693969 951226070 2245384272 3992410619 848128881 3121777292 2246728737 3818546315 2246728737 3818546315 3218693969 951226070 3218693969 951226070 3218693969 951226070 3218693969 98513984,0.0,train
1267,3218693969 951226070 3217380708 1739267982 3189457552 4197146180 3217380708 1739267982 3218693969 951226070 2245384272 3992410619 848128881 3121777292 2246728737 3818546315 2246728737 3818546315 2245384272 864365306 1026928756 205323193 2245384272 4120224926 2245384272 787069595 847961216 1868602760 3217380708 2542264270 2041434490 1101907775 3217380708 1121298566 3217380708 4089138501 3218693969 2752034647 2132511834 2297887526 2245384272 992462230 3217380708 4121755354 3218693969 994485099 3217380708 2360741695 3217380708 2360741695 3218693969 951226070 3218693969 951226070 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 864942730 10565946,0.0,train
1268,2246728737 3818546315 848128881 994637429 2246728737 3818546315 2246699815 1797109758 864942730 1510328189 2245277810 4287125113 2245384272 1583009052 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 4140340356 864662311 265892994 2968968094 2119439498 2968968094 2803848648 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,train
1269,2246728737 3818546315 848128881 994637429 2246728737 3818546315 2246699815 1797109758 864942730 1510328189 2245277810 4287125113 2245384272 1583009052 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 4140340356 864662311 265892994 2968968094 2119439498 2968968094 2803848648 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0.0,train
1270,2246728737 3542456614 2245384272 2251845666 2092489639 2530377886 2041434490 222023415 2041434490 222023415 2092489639 2530377886 2245384272 2257970297 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 477412243 2968968094 2119439498 2968968094 2803848648 2245384272 3129226281 864674487 2222621677 2246728737 3975275337 848128881 169168885 2246699815 2355616982 864942730 1510328189 2245384272 2064788354 2246728737 3542456614 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3462333187 864942730 10565946,1.0,train
1271,2976033787 1787372080 848128881 185358682 3217380708 1534595042 3217380708 1857396528 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 882399112 3337745083 2246699815 2355616982 2245384272 3995043796 864674487 2222621677 2246728737 3975275337 864942730 1510328189 2976033787 1236995907 2968968094 2811394787 2092489639 1634606847 2245384272 2257970297 2245384272 2257970297 2092489639 2530377886 3217380708 3462333187 2092489639 2530377886 2245384272 2251845666 2246728737 3542456614 2041434490 222023415 2041434490 222023415 864942730 10565946 2968968094 2803848648 2968968094 2117068077 2246728737 1858577693,1.0,train
1272,2968968094 2811394787 2092489639 1620258790 2976033787 2211527187 2968968094 517457164 2976033787 2974534217 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2976033787 2974534217 2246699815 2806018737 847961216 1362202978 2245277810 144568923 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 864942730 1510328189 2245384272 2258843522 2245273601 1735424888 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 847961216 1362518133 2246699815 4222851645 2245273601 4223976160 847961216 1362518133 2246699815 1054767590 3217380708 3772302167 2041434490 1101907775 3217380708 3182824521 3217380708 2360741695 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3218693969 951226070 3218693969 951226070 864942730 1510328189 2245384272 1506993418 2246699815 3328145258 847957139 2591432844 864942730 1510328189 864942730 1510328189 864662311 1542633699,1.0,train
1273,2246728737 3537123720 2245277810 144568923 2246728737 3537123720 2246728737 3537123720 847961216 1362202978 2246699815 2806018737 864942730 1510328189 2976033787 2211527187 2968968094 517457164 2976033787 2974534217 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2976033787 2974534217 2968968094 2811394787 2092489639 1620258790 2245384272 2258843522 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 4223976160 2245384272 1506993418 2246699815 3328145258 847957139 2591432844 864942730 1510328189 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 3772302167 3218693969 951226070 3218693969 951226070 3217380708 2360741695 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3182824521 2041434490 1101907775,0.0,train
