,sentence,classification
903,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 1582607016 2245273601 3927890045 864674487 2807475527 2246728737 3975275337 2245384272 4003049590 864674487 2215059400 2245384272 2835079913 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 4003049590 864674487 2115476908 3217380708 3162837314 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,0
904,3351556771 1880637161 3218693969 54936104 3217380708 2353112200 3218693969 951226070 3218693969 203749390 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 3776905034 2041434490 3118255683 3218693969 3776905034 3218693969 951226070,0
905,864674487 2076190208 2246728737 3975275337 3217380708 3162837314 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 3957580956 847690172 314526925 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2309124039 3217380708 3983062349 3217380708 3820826669 2092489639 1389140885 3218693969 572760528 2246699815 1805166875 864942730 1510328189 848128881 3012778962 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
906,1026928756 1555970 2245273601 2453385669 2246728737 3537119515 2246728737 3537119515 2245273601 142842977 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2361171451 2245273601 3004333805 2246728737 3537119515 2246728737 3537119515 2245384272 1582607016 2245273601 3081284555 864662311 1542633699 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 3217380708 2353112200 3218693969 994485099 3217380708 1449131080 848128881 3035449400 999334238 564293713 864942730 2228063684 864942730 2228063684 2246728737 3835273908 2246728737 3818546315 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 606428793 864942730 10565946 2132511834 3510196525 2976033787 1048103838 3217380708 970433791 3218693969 994485099 3217380708 1761226683 2968968094 4256629345 3189457552 3203709451 2968968094 1785683843 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 970433791 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246699815 4222851645 864942730 1510328189 847961216 717512901 2245384272 3908647167 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
907,882399112 3337745083 3217380708 1857396528 3217380708 3980805843 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 738308006 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 3217380708 2154975788 3218693969 994485099 3217380708 2459558207 2041434490 1100037548 3218693969 3776905034 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469,0
908,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1873428187 847336149 2451306927 864674487 921629099 2245384272 4003049590 2245273601 2423543607 2246728737 3537119515 2246728737 3537119515 2246728737 3545365497 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,0
909,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 4151858217 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,0
910,2865977551 2100044481 3189457552 2501809103 3217380708 368531313 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3983062349 3217380708 3796970912 2092489639 661260331 3218693969 572760528 3217380708 4089138501 2245384272 618671879 2246728737 3542456614 2968968094 2803848648 2968968094 2310811238 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 4151858217 2968968094 2117068077 2968968094 2117068077 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 864942730 1971534293 864942730 1971534293,0
911,3189457552 1078211001 3217380708 368531313 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 368531313 3189457552 1078211001 2968968094 2213350725 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 3118255683 3218693969 3777168895,0
912,882399112 485463469 2245277810 1312131881 882399112 485463469 882399112 485463469 3217380708 3933537673 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 3776905034 2041434490 3118255683 3218693969 3776905034 3218693969 951226070,0
913,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2473389857 2092489639 662511025 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 1276993226 3217380708 2510215966 864942730 10565946 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
914,882399112 3337745083 3217380708 1857396528 3217380708 3980805843 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 738308006 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 994485099 3217380708 1999904870 3218693969 3777168895 2041434490 3118255683 3218693969 3777168895 2245900962 551287920 847433064 2551483158 3217380708 2154975788 3218693969 994485099 3217380708 2459558207 2041434490 1100037548 3218693969 3776905034 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469,0
915,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 687728186 2245384272 4022712435 864662311 1535166686 2246728737 3537123720 2246728737 3537123720,0
916,882399112 485458970 2245273601 2845936339 882399112 485458970 864674487 431202968 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 951226070 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 994485099 3217380708 1999904870 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245900962 1899486813 2245897107 3492293582,0
917,1016841875 3452535345 3217380708 2246340824 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 994485099 3217380708 2238101436 3217380708 368531313 3189457552 2950679810 2976816164 2624895325 2968968094 1671770604 2976816164 172434485 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 3346582092 2245384272 2251845666 2246728737 3542456614 3217380708 3974650111 864942730 10565946 2246728737 1861965050 2246728737 1861965050 3218693969 951226070 3218693969 951226070,0
918,2041434490 3118255683 3218693969 3777168895 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 3776905034 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 2092489639 662511025 3217380708 2706092527 2041434490 55489393 2968968094 3402594617 2968968094 2142032900 2968968094 2803848648 847957139 1083852209 3217380708 2154975788 3218693969 951226070 3218693969 3776905034 2041434490 3118255683 3218693969 3776905034 3218693969 951226070,0
919,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 1257718710 3189457552 3203709451 2968968094 2131356872 3217380708 2154975788 3218693969 994485099 3217380708 2473389857 2092489639 4210054575 2041434490 2434373675 3218693969 3776905034 3218693969 98513984 3218693969 571978829 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
920,864674487 2076190208 2246728737 3975275337 3217380708 1135286194 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 1135286194 864674487 2076190208 2246728737 3975275337 2976816164 1794537642 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 2976816164 4149704519 2968968094 516041383 2976033787 2999514534 2968968094 517457164 2976033787 2999514534 2968968094 516041383 2968968094 517457164 2976033787 2999514534 2968968094 516041383 2968968094 517457164,0
